authorships,doi,publication_year,type,is_oa,source_display_name,source_id,issn_l,host_organization,host_organization_name,landing_page_url,pdf_url,license,version
,https://doi.org/10.1093/stcltm/szaf061,2025,article,TRUE,Stem Cells Translational Medicine,https://openalex.org/S2494728167,2157-6564,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1093/stcltm/szaf061,https://academic.oup.com/stcltm/article-pdf/14/11/szaf061/65397290/szaf061.pdf,cc-by-nc,publishedVersion
,https://doi.org/10.1182/blood-2025-85,2025,article,FALSE,Blood,https://openalex.org/S200071133,0006-4971,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1182/blood-2025-85,NA,NA,publishedVersion
,https://doi.org/10.1002/anie.202516208,2025,article,TRUE,Angewandte Chemie International Edition,https://openalex.org/S67393510,1433-7851,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1002/anie.202516208,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/anie.202516208,cc-by,publishedVersion
,https://doi.org/10.1109/mits.2025.3643199,2026,preprint,FALSE,IEEE Intelligent Transportation Systems Magazine,https://openalex.org/S131000621,1939-1390,https://openalex.org/P4310319808,Institute of Electrical and Electronics Engineers,https://doi.org/10.1109/mits.2025.3643199,NA,NA,publishedVersion
,https://doi.org/10.1103/185z-nxt1,2026,preprint,TRUE,Physical Review Applied,https://openalex.org/S2764453006,2331-7019,https://openalex.org/P4310320261,American Physical Society,https://doi.org/10.1103/185z-nxt1,NA,cc-by,publishedVersion
,https://doi.org/10.3934/krm.2025021,2025,article,TRUE,Kinetic and Related Models,https://openalex.org/S145400011,1937-5077,https://openalex.org/P4310315844,American Institute of Mathematical Sciences,https://doi.org/10.3934/krm.2025021,https://www.aimsciences.org/data/article/export-pdf?id=68f2046550e6d258f0187826,cc-by,publishedVersion
,https://doi.org/10.1016/j.cej.2025.168924,2025,article,TRUE,Chemical Engineering Journal,https://openalex.org/S149937609,1385-8947,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.cej.2025.168924,NA,cc-by,publishedVersion
,https://doi.org/10.1038/s41598-025-22330-6,2025,article,TRUE,Scientific Reports,https://openalex.org/S196734849,2045-2322,https://openalex.org/P4310319908,Springer Nature,https://doi.org/10.1038/s41598-025-22330-6,https://www.nature.com/articles/s41598-025-22330-6.pdf,cc-by,publishedVersion
,https://doi.org/10.1002/biot.70135,2025,article,TRUE,Biotechnology Journal,https://openalex.org/S31411064,1860-6768,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1002/biot.70135,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/biot.70135,cc-by,publishedVersion
,https://doi.org/10.1016/j.dss.2025.114546,2025,article,TRUE,Decision Support Systems,https://openalex.org/S11479521,0167-9236,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.dss.2025.114546,NA,cc-by,publishedVersion
,https://doi.org/10.1007/s11229-025-05284-0,2025,article,TRUE,Synthese,https://openalex.org/S255146,0039-7857,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s11229-025-05284-0,https://link.springer.com/content/pdf/10.1007/s11229-025-05284-0.pdf,cc-by,publishedVersion
,https://doi.org/10.1038/s41598-025-14553-4,2025,article,TRUE,Scientific Reports,https://openalex.org/S196734849,2045-2322,https://openalex.org/P4310319908,Springer Nature,https://doi.org/10.1038/s41598-025-14553-4,https://www.nature.com/articles/s41598-025-14553-4.pdf,cc-by,publishedVersion
,https://doi.org/10.1021/acs.orglett.5c03752,2025,article,TRUE,Organic Letters,https://openalex.org/S201989124,1523-7052,https://openalex.org/P4310320006,American Chemical Society,https://doi.org/10.1021/acs.orglett.5c03752,NA,cc-by,publishedVersion
,https://doi.org/10.1364/boe.573069,2025,article,TRUE,Biomedical Optics Express,https://openalex.org/S104118869,2156-7085,https://openalex.org/P4310315679,Optica Publishing Group,https://doi.org/10.1364/boe.573069,NA,cc-by,publishedVersion
,https://doi.org/10.1007/s00108-025-02006-z,2025,article,FALSE,Die Innere Medizin,https://openalex.org/S4387280290,2731-7080,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s00108-025-02006-z,NA,NA,publishedVersion
,https://doi.org/10.1212/nxi.0000000000200499,2025,article,TRUE,Neurology Neuroimmunology & Neuroinflammation,https://openalex.org/S2764892302,2332-7812,https://openalex.org/P4310318547,Wolters Kluwer,https://doi.org/10.1212/nxi.0000000000200499,NA,cc-by,publishedVersion
,https://doi.org/10.1016/j.bbi.2026.106825,2025,preprint,TRUE,Brain Behavior and Immunity,https://openalex.org/S102243518,0889-1591,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.bbi.2026.106825,NA,cc-by,publishedVersion
,https://doi.org/10.1093/ajh/hpaf207,2025,article,FALSE,American Journal of Hypertension,https://openalex.org/S128891601,0895-7061,https://openalex.org/P4310311648,Oxford University Press,https://doi.org/10.1093/ajh/hpaf207,NA,NA,publishedVersion
,https://doi.org/10.1093/ejendo/lvaf065,2025,article,TRUE,European Journal of Endocrinology,https://openalex.org/S4210218062,0804-4643,https://openalex.org/P4310311648,Oxford University Press,https://doi.org/10.1093/ejendo/lvaf065,NA,cc-by,publishedVersion
,https://doi.org/10.1186/s12889-025-24394-5,2025,article,TRUE,BMC Public Health,https://openalex.org/S200437886,1471-2458,https://openalex.org/P4310320256,Springer Nature,https://doi.org/10.1186/s12889-025-24394-5,https://bmcpublichealth.biomedcentral.com/counter/pdf/10.1186/s12889-025-24394-5,cc-by,publishedVersion
,https://doi.org/10.1136/bmjopen-2025-107840,2025,article,TRUE,BMJ Open,https://openalex.org/S79054089,2044-6055,https://openalex.org/P4310319945,BMJ,https://doi.org/10.1136/bmjopen-2025-107840,https://bmjopen.bmj.com/content/bmjopen/15/10/e107840.full.pdf,cc-by-nc,publishedVersion
,https://doi.org/10.3389/fpsyt.2025.1577689,2025,review,TRUE,Frontiers in Psychiatry,https://openalex.org/S92766711,1664-0640,https://openalex.org/P4310320527,Frontiers Media,https://doi.org/10.3389/fpsyt.2025.1577689,https://www.frontiersin.org/journals/psychiatry/articles/10.3389/fpsyt.2025.1577689/pdf,cc-by,publishedVersion
,https://doi.org/10.1007/s11325-025-03517-7,2025,article,TRUE,Sleep And Breathing,https://openalex.org/S169018744,1520-9512,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s11325-025-03517-7,https://link.springer.com/content/pdf/10.1007/s11325-025-03517-7.pdf,cc-by-nc-nd,publishedVersion
,https://doi.org/10.1371/journal.pone.0334964,2025,article,TRUE,PLoS ONE,https://openalex.org/S202381698,1932-6203,https://openalex.org/P4310315706,Public Library of Science,https://doi.org/10.1371/journal.pone.0334964,NA,cc-by,publishedVersion
,https://doi.org/10.1007/s00415-025-13468-4,2025,article,TRUE,Journal of Neurology,https://openalex.org/S175814247,0340-5354,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s00415-025-13468-4,https://link.springer.com/content/pdf/10.1007/s00415-025-13468-4.pdf,cc-by,publishedVersion
,https://doi.org/10.1212/nxg.0000000000200319,2025,article,TRUE,Neurology Genetics,https://openalex.org/S2764805357,2376-7839,https://openalex.org/P4310318547,Wolters Kluwer,https://doi.org/10.1212/nxg.0000000000200319,NA,cc-by-nc-nd,publishedVersion
,https://doi.org/10.3390/computers14110457,2025,article,TRUE,Computers,https://openalex.org/S4210228075,2073-431X,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/computers14110457,https://www.mdpi.com/2073-431X/14/11/457/pdf?version=1761271066,cc-by,publishedVersion
,https://doi.org/10.1093/jxb/eraf470,2025,article,TRUE,Journal of Experimental Botany,https://openalex.org/S32610980,0022-0957,https://openalex.org/P4310311648,Oxford University Press,https://doi.org/10.1093/jxb/eraf470,NA,cc-by,publishedVersion
,https://doi.org/10.1016/j.apsusc.2025.164918,2025,article,TRUE,Applied Surface Science,https://openalex.org/S42323631,0169-4332,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.apsusc.2025.164918,NA,cc-by,publishedVersion
,https://doi.org/10.1186/s12916-025-04405-3,2025,article,TRUE,BMC Medicine,https://openalex.org/S135560524,1741-7015,https://openalex.org/P4310320256,Springer Nature,https://doi.org/10.1186/s12916-025-04405-3,https://bmcmedicine.biomedcentral.com/counter/pdf/10.1186/s12916-025-04405-3,cc-by,publishedVersion
,https://doi.org/10.1016/j.cpet.2025.09.004,2025,article,FALSE,PET Clinics,https://openalex.org/S80625831,1556-8598,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.cpet.2025.09.004,NA,NA,publishedVersion
,https://doi.org/10.31635/renewables.025.202500099,2025,article,FALSE,Renewables,https://openalex.org/S4387286545,2958-1893,https://openalex.org/P4310311897,Chinese Chemical Society,https://doi.org/10.31635/renewables.025.202500099,NA,NA,publishedVersion
,https://doi.org/10.1002/advs.202417606,2025,article,TRUE,Advanced Science,https://openalex.org/S2737737698,2198-3844,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1002/advs.202417606,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.202417606,cc-by,publishedVersion
,https://doi.org/10.3389/fpsyt.2025.1531504,2025,article,TRUE,Frontiers in Psychiatry,https://openalex.org/S92766711,1664-0640,https://openalex.org/P4310320527,Frontiers Media,https://doi.org/10.3389/fpsyt.2025.1531504,https://public-pages-files-2025.frontiersin.org/journals/psychiatry/articles/10.3389/fpsyt.2025.1531504/pdf,cc-by,publishedVersion
,https://doi.org/10.1093/ejendo/lvaf214,2025,article,FALSE,European Journal of Endocrinology,https://openalex.org/S4210218062,0804-4643,https://openalex.org/P4310311648,Oxford University Press,https://doi.org/10.1093/ejendo/lvaf214,NA,NA,publishedVersion
,https://doi.org/10.1111/sjop.70039,2025,article,TRUE,Scandinavian Journal of Psychology,https://openalex.org/S34816297,0036-5564,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1111/sjop.70039,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/sjop.70039,cc-by,publishedVersion
,https://doi.org/10.1109/bcicts63111.2025.11211328,2025,article,FALSE,NA,NA,NA,NA,NA,https://doi.org/10.1109/bcicts63111.2025.11211328,NA,NA,publishedVersion
,https://doi.org/10.1109/bcicts63111.2025.11211415,2025,article,FALSE,NA,NA,NA,NA,NA,https://doi.org/10.1109/bcicts63111.2025.11211415,NA,NA,publishedVersion
,https://doi.org/10.1093/ehjimp/qyaf138,2025,article,TRUE,European Heart Journal - Imaging Methods and Practice,https://openalex.org/S4387289076,2755-9637,https://openalex.org/P4310311648,Oxford University Press,https://doi.org/10.1093/ehjimp/qyaf138,https://academic.oup.com/ehjimp/article-pdf/3/4/qyaf138/65044209/qyaf138.pdf,cc-by,publishedVersion
,https://doi.org/10.1016/j.neuroimage.2025.121561,2025,article,TRUE,NeuroImage,https://openalex.org/S103225281,1053-8119,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.neuroimage.2025.121561,NA,cc-by,publishedVersion
,https://doi.org/10.1016/j.celrep.2025.116474,2025,article,TRUE,Cell Reports,https://openalex.org/S169236886,2211-1247,https://openalex.org/P4310315673,Elsevier BV,https://doi.org/10.1016/j.celrep.2025.116474,NA,cc-by,publishedVersion
,https://doi.org/10.1007/s10926-025-10320-4,2025,article,TRUE,Journal of Occupational Rehabilitation,https://openalex.org/S147243735,1053-0487,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s10926-025-10320-4,https://link.springer.com/content/pdf/10.1007/s10926-025-10320-4.pdf,cc-by,publishedVersion
,https://doi.org/10.1073/pnas.2505401122,2025,article,TRUE,Proceedings of the National Academy of Sciences,https://openalex.org/S125754415,0027-8424,https://openalex.org/P4310320052,National Academy of Sciences,https://doi.org/10.1073/pnas.2505401122,NA,cc-by-nc-nd,publishedVersion
,https://doi.org/10.1016/j.bbi.2025.106169,2025,article,TRUE,Brain Behavior and Immunity,https://openalex.org/S102243518,0889-1591,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.bbi.2025.106169,NA,cc-by,publishedVersion
,https://doi.org/10.3390/healthcare13212808,2025,article,TRUE,Healthcare,https://openalex.org/S4210214101,2227-9032,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/healthcare13212808,https://www.mdpi.com/2227-9032/13/21/2808/pdf?version=1762336498,cc-by,publishedVersion
,https://doi.org/10.1016/j.exger.2025.112959,2025,article,TRUE,Experimental Gerontology,https://openalex.org/S122591147,0531-5565,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.exger.2025.112959,NA,cc-by-nc-nd,publishedVersion
,https://doi.org/10.1016/j.ecoenv.2025.119311,2025,article,TRUE,Ecotoxicology and Environmental Safety,https://openalex.org/S13733787,0147-6513,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.ecoenv.2025.119311,NA,cc-by,publishedVersion
,https://doi.org/10.1038/s41375-025-02794-1,2025,article,FALSE,Leukemia,https://openalex.org/S149476849,0887-6924,https://openalex.org/P4310319965,Springer Nature,https://doi.org/10.1038/s41375-025-02794-1,NA,NA,publishedVersion
,https://doi.org/10.1111/plb.70137,2025,article,TRUE,Plant Biology,https://openalex.org/S104414929,1435-8603,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1111/plb.70137,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/plb.70137,cc-by,publishedVersion
,https://doi.org/10.1002/ente.202501329,2025,article,TRUE,Energy Technology,https://openalex.org/S2765059294,2194-4288,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1002/ente.202501329,NA,cc-by,publishedVersion
,https://doi.org/10.1097/as9.0000000000000627,2025,article,TRUE,Annals of Surgery Open,https://openalex.org/S4210218733,2691-3593,https://openalex.org/P4310318547,Wolters Kluwer,https://doi.org/10.1097/as9.0000000000000627,NA,cc-by-nc-nd,publishedVersion
,https://doi.org/10.1016/j.ceja.2025.100898,2025,article,TRUE,Chemical Engineering Journal Advances,https://openalex.org/S4210233595,2666-8211,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.ceja.2025.100898,NA,cc-by,publishedVersion
,https://doi.org/10.1111/acel.70239,2025,article,TRUE,Aging Cell,https://openalex.org/S174672550,1474-9718,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1111/acel.70239,NA,cc-by,publishedVersion
,https://doi.org/10.1159/000548706,2025,review,FALSE,Visceral Medicine,https://openalex.org/S2765013292,2297-4725,https://openalex.org/P4310317820,Karger Publishers,https://doi.org/10.1159/000548706,NA,NA,publishedVersion
,https://doi.org/10.1002/aenm.202505315,2025,article,TRUE,Advanced Energy Materials,https://openalex.org/S2502627819,1614-6832,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1002/aenm.202505315,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aenm.202505315,cc-by,publishedVersion
,https://doi.org/10.1103/xjln-7ddy,2025,article,TRUE,"Physical review. A/Physical review, A",https://openalex.org/S4210182288,2469-9926,https://openalex.org/P4310320261,American Physical Society,https://doi.org/10.1103/xjln-7ddy,NA,cc-by,publishedVersion
,https://doi.org/10.1186/s13005-025-00561-2,2025,article,TRUE,Head & Face Medicine,https://openalex.org/S4480651,1746-160X,https://openalex.org/P4310320256,Springer Nature,https://doi.org/10.1186/s13005-025-00561-2,NA,cc-by,publishedVersion
,https://doi.org/10.1038/s41467-025-65507-3,2025,article,TRUE,Nature Communications,https://openalex.org/S64187185,2041-1723,https://openalex.org/P4310319908,Springer Nature,https://doi.org/10.1038/s41467-025-65507-3,https://www.nature.com/articles/s41467-025-65507-3_reference.pdf,cc-by-nc-nd,publishedVersion
,https://doi.org/10.3389/fimmu.2025.1712152,2025,article,TRUE,Frontiers in Immunology,https://openalex.org/S2595292759,1664-3224,https://openalex.org/P4310320527,Frontiers Media,https://doi.org/10.3389/fimmu.2025.1712152,NA,cc-by,publishedVersion
,https://doi.org/10.1002/edm2.70119,2025,article,TRUE,Endocrinology Diabetes & Metabolism,https://openalex.org/S4210213970,2398-9238,https://openalex.org/P4310319937,Bioscientifica,https://doi.org/10.1002/edm2.70119,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/edm2.70119,cc-by,publishedVersion
,https://doi.org/10.1016/j.jare.2025.11.070,2025,article,TRUE,Journal of Advanced Research,https://openalex.org/S57607125,2090-1224,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.jare.2025.11.070,NA,cc-by,publishedVersion
,https://doi.org/10.1186/s13075-025-03691-9,2025,article,TRUE,Arthritis Research & Therapy,https://openalex.org/S149170128,1478-6354,https://openalex.org/P4310320256,Springer Nature,https://doi.org/10.1186/s13075-025-03691-9,https://link.springer.com/content/pdf/10.1186/s13075-025-03691-9.pdf,cc-by,publishedVersion
,https://doi.org/10.1007/s12525-025-00842-3,2025,article,TRUE,Electronic Markets,https://openalex.org/S137519996,1019-6781,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s12525-025-00842-3,NA,cc-by,publishedVersion
,https://doi.org/10.1182/blood-2025-795,2025,article,FALSE,Blood,https://openalex.org/S200071133,0006-4971,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1182/blood-2025-795,NA,NA,publishedVersion
