id,display_name,orcid,author_position,is_corresponding,affiliations_id,affiliations_display_name,affiliations_ror,affiliations_country_code,affiliations_type,affiliations_lineage,affiliation_raw,doi,publication_year,type,is_oa,source_display_name,source_id,issn_l,host_organization,host_organization_name,landing_page_url,pdf_url,license,version
https://openalex.org/A5010439729,Sophie Hoehne,https://orcid.org/0000-0002-0491-5473,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Developmental Psychology, Institute of Psychology and Education Ulm University  Ulm Germany",https://doi.org/10.1111/sjop.70039,2025,article,TRUE,Scandinavian Journal of Psychology,https://openalex.org/S34816297,0036-5564,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1111/sjop.70039,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/sjop.70039,cc-by,publishedVersion
https://openalex.org/A5114613715,Thiemo Herbel,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Institute of Electronic Devices and Circuits, Ulm University,Germany",https://doi.org/10.1109/bcicts63111.2025.11211328,2025,article,FALSE,NA,NA,NA,NA,NA,https://doi.org/10.1109/bcicts63111.2025.11211328,NA,NA,publishedVersion
https://openalex.org/A5114613715,Thiemo Herbel,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Institute of Electronic Devices and Circuits, Ulm University,Ulm,Germany",https://doi.org/10.1109/bcicts63111.2025.11211415,2025,article,FALSE,NA,NA,NA,NA,NA,https://doi.org/10.1109/bcicts63111.2025.11211415,NA,NA,publishedVersion
https://openalex.org/A5057104616,Petra Schmid,https://orcid.org/0000-0002-9066-4147,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Klinik für Psychiatrie und Psychotherapie I (Weissenau), Universität Ulm, 89081 Ulm, Germany",https://doi.org/10.3390/healthcare13212808,2025,article,TRUE,Healthcare,https://openalex.org/S4210214101,2227-9032,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/healthcare13212808,https://www.mdpi.com/2227-9032/13/21/2808/pdf?version=1762336498,cc-by,publishedVersion
https://openalex.org/A5114676985,Johanna U Braisch,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Agaplesion Bethesda Clinic, Ulm, Germany; Institute of Epidemiology and Medical Biometry, Ulm University, Ulm, Germany; Geriatrisches Zentrum Ulm/Alb-Donau, Ulm, Germany; Institute of Geriatric Research, Ulm University Medical Center, Ulm, Germany. Electronic address: johanna.braisch@uni-ulm.de",https://doi.org/10.1016/j.exger.2025.112959,2025,article,TRUE,Experimental Gerontology,https://openalex.org/S122591147,0531-5565,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.exger.2025.112959,NA,cc-by-nc-nd,publishedVersion
https://openalex.org/A5046251058,Abhijit Basu,https://orcid.org/0000-0002-7176-250X,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,Aging Research Center (ARC) University of Ulm  Ulm Germany,https://doi.org/10.1111/acel.70239,2025,article,TRUE,Aging Cell,https://openalex.org/S174672550,1474-9718,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1111/acel.70239,NA,cc-by,publishedVersion
https://openalex.org/A5119233253,Hanspeter Frey,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Institute of Pathology, University of Ulm, Ulm, Germany",https://doi.org/10.1159/000548706,2025,review,FALSE,Visceral Medicine,https://openalex.org/S2765013292,2297-4725,https://openalex.org/P4310317820,Karger Publishers,https://doi.org/10.1159/000548706,NA,NA,publishedVersion
https://openalex.org/A5092211534,Omar W. Elkhafif,https://orcid.org/0000-0002-3934-5028,first,FALSE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,Institute of Electrochemistry Ulm University  Ulm Germany,https://doi.org/10.1002/aenm.202505315,2025,article,TRUE,Advanced Energy Materials,https://openalex.org/S2502627819,1614-6832,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1002/aenm.202505315,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aenm.202505315,cc-by,publishedVersion
https://openalex.org/A5034933691,Gabriela Wójtowicz,https://orcid.org/0000-0002-0321-7411,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,Universität Ulm,https://doi.org/10.1103/xjln-7ddy,2025,article,TRUE,"Physical review. A/Physical review, A",https://openalex.org/S4210182288,2469-9926,https://openalex.org/P4310320261,American Physical Society,https://doi.org/10.1103/xjln-7ddy,NA,cc-by,publishedVersion
https://openalex.org/A5070895475,Julia C. Glöggler,https://orcid.org/0000-0002-9639-7676,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Orthodontics, Ulm University, Albert-Einstein-Allee 11, Ulm, 89081, Germany. juliagloeggler@web.de",https://doi.org/10.1186/s13005-025-00561-2,2025,article,TRUE,Head & Face Medicine,https://openalex.org/S4480651,1746-160X,https://openalex.org/P4310320256,Springer Nature,https://doi.org/10.1186/s13005-025-00561-2,NA,cc-by,publishedVersion
https://openalex.org/A5092012570,Oliver Küppers,https://orcid.org/0000-0003-2710-6377,first,FALSE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Institute of Orthopaedic Research and Biomechanics, Ulm University Medical Center, Ulm, Germany",https://doi.org/10.3389/fimmu.2025.1712152,2025,article,TRUE,Frontiers in Immunology,https://openalex.org/S2595292759,1664-3224,https://openalex.org/P4310320527,Frontiers Media,https://doi.org/10.3389/fimmu.2025.1712152,NA,cc-by,publishedVersion
https://openalex.org/A5076193974,Leonie Ruths,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Orthopaedics, Division for Biochemistry of Joint and Connective Tissue Diseases, University of Ulm, Ulm, 89081, Germany",https://doi.org/10.1186/s13075-025-03691-9,2025,article,TRUE,Arthritis Research & Therapy,https://openalex.org/S149170128,1478-6354,https://openalex.org/P4310320256,Springer Nature,https://doi.org/10.1186/s13075-025-03691-9,https://link.springer.com/content/pdf/10.1186/s13075-025-03691-9.pdf,cc-by,publishedVersion
https://openalex.org/A5116175278,Sven Bottesch,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Institute of Business Analytics, University of Ulm, Helmholtzstraße 22, 89081, Ulm, Germany",https://doi.org/10.1007/s12525-025-00842-3,2025,article,TRUE,Electronic Markets,https://openalex.org/S137519996,1019-6781,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s12525-025-00842-3,NA,cc-by,publishedVersion
https://openalex.org/A5112138848,Stephan Frisch,https://orcid.org/0000-0003-3231-0161,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Division Medical Psychology, Department of Psychosomatic Medicine and Psychotherapy, Ulm University Medical Center, Ulm, Germany. Electronic address: stephan.frisch@uni-ulm.de",https://doi.org/10.1016/j.jpsychires.2025.11.032,2025,letter,TRUE,Journal of Psychiatric Research,https://openalex.org/S160879026,0022-3956,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.jpsychires.2025.11.032,NA,cc-by,publishedVersion
https://openalex.org/A5080066501,S. Baumgart,https://orcid.org/0000-0002-4121-5521,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Institute of Theoretical Chemistry, Ulm University, Oberberghof 7, 89081 Ulm, Germany",https://doi.org/10.1039/d5eb00211g,2025,article,TRUE,EES batteries.,https://openalex.org/S4404663996,3033-4071,https://openalex.org/P4310320556,Royal Society of Chemistry,https://doi.org/10.1039/d5eb00211g,https://pubs.rsc.org/en/content/articlepdf/2026/eb/d5eb00211g,cc-by,publishedVersion
https://openalex.org/A5052497667,Christopher Leist,https://orcid.org/0000-0003-1980-5485,first,FALSE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,Central Facility Materials Science Electron Microscopy,https://doi.org/10.1021/acsnano.5c08201,2025,article,TRUE,ACS Nano,https://openalex.org/S145476921,1936-0851,https://openalex.org/P4310320006,American Chemical Society,https://doi.org/10.1021/acsnano.5c08201,NA,cc-by,publishedVersion
https://openalex.org/A5008484351,Albert C. Ludolph,https://orcid.org/0000-0002-5401-0904,first,FALSE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Neurology, University of Ulm, Germany",https://doi.org/10.64898/2025.12.08.25341479,2025,preprint,TRUE,medRxiv,https://openalex.org/S3005729997,NA,NA,NA,https://doi.org/10.64898/2025.12.08.25341479,https://www.medrxiv.org/content/medrxiv/early/2025/12/10/2025.12.08.25341479.full.pdf,cc-by-nc-nd,acceptedVersion
https://openalex.org/A5113640404,Gustavo Costa,https://orcid.org/0000-0001-8783-374X,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Nuclear Medicine, Ulm University, 89081 Ulm, Germany",https://doi.org/10.3390/cancers17243957,2025,article,TRUE,Cancers,https://openalex.org/S168415115,2072-6694,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/cancers17243957,https://www.mdpi.com/2072-6694/17/24/3957/pdf,cc-by,publishedVersion
https://openalex.org/A5061706536,Eva Rothermund,https://orcid.org/0000-0002-8295-2632,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Psychosomatic Medicine and Psychotherapy, Ulm University Medical Center, Ulm, Germany, eva.rothermund@uni-ulm.de",https://doi.org/10.1159/000549531,2025,article,TRUE,Psychotherapy and Psychosomatics,https://openalex.org/S184803288,0033-3190,https://openalex.org/P4310317820,Karger Publishers,https://doi.org/10.1159/000549531,https://karger.com/pps/article-pdf/doi/10.1159/000549531/4480219/000549531.pdf,cc-by-nc,publishedVersion
https://openalex.org/A5052737543,Swetlana Kreinert,https://orcid.org/0009-0007-8248-5222,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Institute of Botany, Ulm University , Albert-Einstein-Allee 11, Ulm 89081 ,",https://doi.org/10.1093/aobpla/plaf072,2025,article,TRUE,AoB Plants,https://openalex.org/S77453907,2041-2851,https://openalex.org/P4310311648,Oxford University Press,https://doi.org/10.1093/aobpla/plaf072,https://academic.oup.com/aobpla/article-pdf/17/6/plaf072/65827561/plaf072.pdf,cc-by,publishedVersion
https://openalex.org/A5073344037,Cedric Sachser,https://orcid.org/0000-0002-9353-7936,first,FALSE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"German Center for Mental Health (DZPG), Partner Site Ulm",https://doi.org/10.1080/20008066.2025.2589566,2025,article,TRUE,European journal of psychotraumatology,https://openalex.org/S2737785665,2000-8066,https://openalex.org/P4310320547,Taylor & Francis,https://doi.org/10.1080/20008066.2025.2589566,NA,cc-by-nc,publishedVersion
https://openalex.org/A5033103806,Carlos Pankratz,https://orcid.org/0000-0002-0438-537X,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Trauma-, Hand-, Plastic- and Reconstructive Surgery, University Ulm Medical Centre, Albert-Einstein-Allee 23, 89081, Ulm, Germany. carlos.pankratz@uniklinik-ulm.de",https://doi.org/10.1186/s12877-025-06913-6,2025,article,TRUE,BMC Geriatrics,https://openalex.org/S14643628,1471-2318,https://openalex.org/P4310320256,Springer Nature,https://doi.org/10.1186/s12877-025-06913-6,NA,cc-by,publishedVersion
https://openalex.org/A5059056244,Erik Rasbach,https://orcid.org/0000-0002-0807-3058,first,FALSE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Dermatology, Brigham and Women's Hospital, Harvard Medical School, Boston, MA, 02115, USA",https://doi.org/10.1186/s12943-025-02527-z,2025,article,TRUE,Molecular Cancer,https://openalex.org/S132829192,1476-4598,https://openalex.org/P4310320256,Springer Nature,https://doi.org/10.1186/s12943-025-02527-z,NA,cc-by-nc-nd,publishedVersion
NA,Andreas Bauer,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Traumasurgery and Orthopaedics, Reconstructive and Septic Surgery, Sports Traumatology, German Armed Forces Hospital Ulm, Ulm, Germany",https://doi.org/10.1097/shk.0000000000002762,2025,article,FALSE,Shock,https://openalex.org/S174819509,1073-2322,https://openalex.org/P4310315671,Wolters Kluwer,https://doi.org/10.1097/shk.0000000000002762,NA,NA,publishedVersion
https://openalex.org/A5091234648,Benedikt Keitel,https://orcid.org/0000-0002-9064-7224,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Hahn-Schickard, Sedanstraße 14, 89077 Ulm, Germany",https://doi.org/10.1016/j.isci.2025.114539,2025,article,TRUE,iScience,https://openalex.org/S2898358376,2589-0042,https://openalex.org/P4310315673,Elsevier BV,https://doi.org/10.1016/j.isci.2025.114539,NA,cc-by,publishedVersion
https://openalex.org/A5020706268,Ramona Hiltensperger,https://orcid.org/0000-0003-2544-4188,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Psychiatry II, Ulm University",https://doi.org/10.1080/00207411.2025.2604341,2025,article,TRUE,International Journal of Mental Health,https://openalex.org/S202175431,0020-7411,https://openalex.org/P4310320547,Taylor & Francis,https://doi.org/10.1080/00207411.2025.2604341,NA,cc-by,publishedVersion
https://openalex.org/A5019230749,Andreas Spilz,https://orcid.org/0000-0002-9419-0663,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"AI for Sensor Data Analytics Research Group, Ulm University of Applied Sciences, Ulm, 89081, Germany",https://doi.org/10.1038/s41597-025-06439-x,2025,article,TRUE,Scientific Data,https://openalex.org/S2607323502,2052-4463,https://openalex.org/P4310319908,Springer Nature,https://doi.org/10.1038/s41597-025-06439-x,NA,cc-by-nc-nd,publishedVersion
https://openalex.org/A5005640493,Júlia Richter Hummel,https://orcid.org/0000-0003-4817-4870,first,FALSE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Division of Endocrinology and Diabetology, Department of Internal Medicine I, University of Ulm, Ulm, Germany",https://doi.org/10.1038/s42003-025-09341-9,2026,article,TRUE,Communications Biology,https://openalex.org/S4210225776,2399-3642,https://openalex.org/P4310319908,Springer Nature,https://doi.org/10.1038/s42003-025-09341-9,https://www.nature.com/articles/s42003-025-09341-9_reference.pdf,cc-by,publishedVersion
https://openalex.org/A5030238006,Dominik Blaimer,NA,first,FALSE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Institute of Analytical and Bioanalytical Chemistry, Ulm University, Ulm 89081, Germany",https://doi.org/10.1016/j.sab.2026.107453,2026,article,TRUE,Spectrochimica Acta Part B Atomic Spectroscopy,https://openalex.org/S103398315,0584-8547,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.sab.2026.107453,NA,cc-by,publishedVersion
https://openalex.org/A5122810035,Luis Víquez-R,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Biology Department, Bucknell University , One Dent Drive , Lewisburg, PA, 17837,",https://doi.org/10.1093/jmammal/gyaf080,2025,article,FALSE,Journal of Mammalogy,https://openalex.org/S165569574,0022-2372,https://openalex.org/P4310311648,Oxford University Press,https://doi.org/10.1093/jmammal/gyaf080,NA,NA,publishedVersion
